name	type	tags
How do I study the &quot;correlation&quot; between a continuous variable and a categorical variable?	question	r,correlation,categorical-data,association-measure
Residual diagnostics in MCMC -based regression models	question	r,bayesian,mixed-model,mcmc,residuals
How can we bound the probability that a random variable is maximal?	question	probability,bounds,maximum
How to interpret main effects when the interaction effect is not significant?	question	logistic,mixed-model,interaction,interpretation,regression-coefficients
New revolutionary way of data mining?	question	data-mining,curve-fitting,out-of-sample
Which distributions have closed-form solutions for maximum likelihood estimation?	question	distributions,mathematical-statistics,maximum-likelihood
How to test equality of variances with circular data	question	variance,matlab,f-test,circular-statistics
How to interpret regression coefficients when response was transformed by the 4th root?	question	regression,data-transformation
Construction of Dirichlet distribution with Gamma distribution	question	self-study,multivariate-analysis,gamma-distribution,dirichlet-distribution
libsvm &quot;reaching max number of iterations&quot; warning and cross-validation	question	machine-learning,cross-validation,svm,regularization,libsvm
How robust is Pearson&#39;s correlation coefficient to violations of normality?	question	correlation
How does a Poisson distribution work when modeling continuous data and does it result in information loss?	question	mixed-model,poisson-distribution,biostatistics
Sources for learning (not just running) statistics/math through R	question	r,references,mathematical-statistics
Attainable correlations for lognormal random variables	question	correlation,copula
Transformation to increase kurtosis and skewness of normal r.v	question	data-transformation,normality-assumption,skewness,kurtosis
Why does the least square solution give poor results in this case?	question	classification,least-squares
Why doesn&#39;t backpropagation work when you initialize the weights the same value?	question	machine-learning,neural-networks,backpropagation
What are some well known improvements over textbook MCMC algorithms that people use for bayesian inference?	question	bayesian,mcmc,gibbs,metropolis-hastings
Multiple imputation and model selection	question	multiple-regression,multiple-imputation
How to control the cost of misclassification in Random Forests?	question	r,classification,random-forest,loss-functions,metric
Test for linear separability	question	machine-learning,classification
What is the difference between &quot;limiting&quot; and &quot;stationary&quot; distributions?	question	markov-process
Sandwich estimator intuition	question	multiple-regression,residuals,heteroscedasticity,robust-standard-error
Detecting outliers in count data	question	outliers,count-data,fitting
Getting p-values for &quot;multinom&quot; in R (nnet package)	question	r,regression,p-value,multinomial
Motivation of Expectation Maximization algorithm	question	mixture,expectation-maximization
Is power analysis necessary in Bayesian Statistics?	question	bayesian,power-analysis
How and when to use the Bonferroni adjustment	question	multiple-comparisons,bonferroni,type-i-and-ii-errors
Gentler approach to Bayesian statistics	question	hypothesis-testing,bayesian
Random forest vs regression	question	r,regression,random-forest
Definition of Conditional Probability with multiple conditions	question	probability,conditional-probability
Calculate mean of ordinal variable	question	mean,ordinal-data
Does caret train function for glmnet cross-validate for both alpha and lambda?	question	r,machine-learning,cross-validation,caret,glmnet
What is the difference between descriptive and inferential statistics?	question	terminology,descriptive-statistics,inference
How to check for normal distribution using Excel for performing a t-test?	question	normal-distribution,excel
Specifying a difference in differences model with multiple time periods	question	regression,modeling,econometrics,panel-data,difference-in-difference
Difference Between ANOVA and Kruskal-Wallis test	question	r,anova,kruskal-wallis
Confidence interval of RMSE	question	confidence-interval
How to calculate number of features based on image resolution?	question	feature-selection,image-processing
Combining information from multiple studies to estimate the mean and variance of normally distributed data - Bayesian vs meta-analytic approaches	question	bayesian,normal-distribution,meta-analysis
Choosing between $z$-test and $t$-test	question	hypothesis-testing,normal-distribution,t-test,assumptions,z-test
Log-linear regression vs. logistic regression	question	regression,logistic,logit,log-linear
Reason for not shrinking the bias (intercept) term in regression	question	regression,neural-networks,ridge-regression,intercept,shrinkage
Model selection with Firth logistic regression	question	logistic,model-selection,aic,separation
What is meant by the standard error of a maximum likelihood estimate?	question	maximum-likelihood
How can stochastic gradient descent avoid the problem of a local minimum?	question	machine-learning,random-variable,gradient-descent
Difference between Primal, Dual and Kernel Ridge Regression	question	regression,kernel-trick,ridge-regression
Why are neural networks described as black-box models?	question	machine-learning,neural-networks
What is the relationship between the GINI score and the log-likelihood ratio	question	cart,likelihood-ratio,information-theory,kullback-leibler,gini
Imputation before or after splitting into train and test?	question	cross-validation,survival,multiple-imputation,train
How to interpret parameters in GLM with family=Gamma	question	r,generalized-linear-model,interpretation,gamma-distribution
