name	type	tags
How to compute SVD of a huge sparse matrix?	question	svd,numerics
In caret what is the real difference between cv and repeatedcv?	question	r,machine-learning,caret
Maximum likelihood estimators for a truncated distribution	question	distributions,estimation,mathematical-statistics,maximum-likelihood,truncation
How is finding the centroid different from finding the mean?	question	clustering,mean,types-of-averages
Comparing hierarchical clustering dendrograms obtained by different distances &amp; methods	question	r,clustering,distance-functions,similarities,dendrogram
How are the standard errors computed for the fitted values from a logistic regression?	question	r,regression,logistic,mathematical-statistics,references
What math subjects would you suggest to prepare for data mining and machine learning?	question	machine-learning,references,data-mining
Area under curve of ROC vs. overall accuracy	question	classification,roc
When is binomial distribution function above/below its limiting Poisson distribution function?	question	binomial,poisson-distribution,convergence,probability-inequalities
Error metrics for cross-validating Poisson models	question	cross-validation,poisson-distribution,count-data,deviance,scoring-rules
Error &quot;system is computationally singular&quot; when running a glm	question	r,generalized-linear-model,robust
What is the difference between McNemar&#39;s test and the chi-squared test, and how do you know when to use each?	question	r,chi-squared,mcnemar-test
When wouldn&#39;t I use LASSO for model selection?	question	feature-selection,lasso,overfitting
How to judge if a supervised machine learning model is overfitting or not?	question	machine-learning
How to test and avoid multicollinearity in mixed linear model?	question	r,correlation,mixed-model,lme4-nlme,multicollinearity
How can I interpret a confusion matrix	question	predictive-models,prediction,confusion-matrix
Does it make sense to combine PCA and LDA?	question	classification,pca,regularization,discriminant-analysis,overfitting
In Naive Bayes, why bother with Laplace smoothing when we have unknown words in the test set?	question	machine-learning,classification,text-mining,naive-bayes,laplace-smoothing
Why should we use t errors instead of normal errors?	question	distributions,bayesian,normal-distribution,model,robust
Supervised learning, unsupervised learning and reinforcement learning: Workflow basics	question	machine-learning,unsupervised-learning,supervised-learning,reinforcement-learning
Why does the variance of the Random walk increase?	question	time-series,self-study,mathematical-statistics,stochastic-processes,random-walk
R: Random Forest throwing NaN/Inf in &quot;foreign function call&quot; error despite no NaN&#39;s in dataset	question	r,random-forest,caret
Statistical methods for data where only a minimum/maximum value is known	question	biostatistics,population,bounds,interval-censoring
Is there a plateau-shaped distribution?	question	distributions,normal-distribution,uniform
Help me understand the quantile (inverse CDF) function	question	distributions,cdf,inverse-cdf
Is there Factor analysis or PCA for ordinal or binary data?	question	pca,factor-analysis,ordinal-data,binary-data,likert
Why is the mean function in Gaussian Process uninteresting?	question	gaussian-process
Why use colormap viridis over jet?	question	data-visualization
Wikipedia entry on likelihood seems ambiguous	question	probability,bayesian,conditional-probability,likelihood,definition
Why are non zero-centered activation functions a problem in backpropagation?	question	neural-networks,deep-learning,backpropagation
What are the properties of a half Cauchy distribution?	question	distributions,bayesian,prior,state-space-models,cauchy
Is the sum of two white noise processes necessarily a white noise?	question	time-series,econometrics,white-noise
Independent variable = Random variable?	question	regression,random-variable,experiment-design,predictor
Are 50% confidence intervals more robustly estimated than 95% confidence intervals?	question	confidence-interval,assumptions,robust
Why is the expected value named so?	question	expected-value,terminology,history
Is an overfitted model necessarily useless?	question	model,accuracy,overfitting
What is a manifold?	question	terminology,manifold-learning
What is the intuition behind the formula for conditional probability?	question	probability,conditional-probability,intuition
Why does glmnet use &quot;naive&quot; elastic net from the Zou &amp; Hastie original paper?	question	regression,regularization,glmnet,elastic-net,shrinkage
Utility of feature-engineering : Why create new features based on existing features?	question	machine-learning,feature-engineering
Why is PCA sensitive to outliers?	question	machine-learning,pca,outliers
Extrapolation v. Interpolation	question	terminology,interpolation,extrapolation
What are the branches of statistics?	question	self-study,classification
Who is Gail Gasram?	question	entropy,random
Choosing a bandwidth for kernel density estimators	question	smoothing,kernel-smoothing
Why isn&#39;t RANSAC most widely used in statistics?	question	outliers,bootstrap,robust
What is the best method for checking convergence in MCMC?	question	bayesian,mcmc
Statistical podcasts	question	references
How to represent an unbounded variable as number between 0 and 1	question	normalization
Test for finite variance?	question	hypothesis-testing,variance,central-limit-theorem
